3288494865,2020.08.04.17.31.56,17813963,赖日成,我好像碰到过这个天使 还被我骂了....,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3167750587,2020.07.12.18.15.41,13006154,小米气态键盘,垂直飞可以把飞和蹲绑定到同一个键，轻轻按一下，快到点之后视角抬升按下空格就行，我是绑到鼠标侧键的[蛆音娘_扶额],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3167812912,2020.07.12.18.29.19,4263087,_庄生晓梦迷蝴蝶_,回复 @小米气态键盘 :我回去之后试试，谢谢[微笑],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3167916292,2020.07.12.18.49.47,13006154,小米气态键盘,回复 @_庄生晓梦迷蝴蝶_ :守望一个技能可以绑定三个按键，这点就非常友好,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3171149114,2020.07.13.12.51.58,4263087,_庄生晓梦迷蝴蝶_,回复 @小米气态键盘 :绑定同一个的话会冲突呀……没法这么做诶,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3171486643,2020.07.13.14.14.09,13006154,小米气态键盘,回复 @_庄生晓梦迷蝴蝶_ :我是在鼠标驱动里调的一个鼠标侧键绑定两个按键[蛆音娘_扶额],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3171557423,2020.07.13.14.34.39,4263087,_庄生晓梦迷蝴蝶_,回复 @小米气态键盘 :啊，这样啊，那我就没办法了[大哭],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3295854056,2020.08.05.22.03.25,13219452,你在掉血啊,或者你把蹲放滚轮试试 垂直飞不熟练也有可能是Ctrl不好按 这样想垂直飞就飞不想飞就不用飞,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3295976911,2020.08.05.22.22.15,4263087,_庄生晓梦迷蝴蝶_,回复 @你在掉血啊 :那我去试试吧，先谢谢你了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3167111738&type=1
3164994040,2020.07.12.02.48.35,472859254,守护者之息,这位水友跟我一样，重生室垂直到飞起，打起来就慌乱忘记了2333.我跟她一样不太敢去奶最前面的队友，一般就跟T和长枪一个站位，或者能马上飞向他们的的位置。有时候觉得给前面一点资源说不定会改变战局/最前面那个一直被放生，为此也没少被队友吐槽，有点拿捏不好这个程度，什么情况下该支援前压的单走/双走的队友，什么时候龟缩。,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3161092235,2020.07.11.11.38.58,363253480,極黑的布伦希尔德,带师奶，声音又好听，i了i了,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3160176276,2020.07.11.05.05.40,9937226,啊阿锕文,[星星眼][tv_点赞][tv_点赞],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159995499,2020.07.11.01.55.00,75847383,岁月的枝叶是棕色的,我2500不会垂直飞[热词系列_知识增加],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3160027956,2020.07.11.02.16.21,4890593,阿盐是只喵,多学学～有用的！不过也不要没事就乱用（很容易变成靶子）,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159995499&type=1
3159683834,2020.07.11.00.14.49,26532237,喵猫猫猫颜,今天找了一天的天使复盘，昨天打了一天白金局直接去世，这边就有了（撒贝宁吸氧.jpg）太及时了,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159821940,2020.07.11.00.48.57,182417232,雪落天南,我比较想看特定地图的复盘，有些地图不好发挥,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3159899295,2020.07.11.01.15.48,4890593,阿盐是只喵,hhhh刚刚好,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3159929823,2020.07.11.01.28.24,26532237,喵猫猫猫颜,回复 @Shioko阿盐子 :真的超级及时，睡觉前正好看完，舒舒服服,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3159940193,2020.07.11.01.28.53,26532237,喵猫猫猫颜,回复 @凌霄V0V :确实，每个地图走位都不一样，看一盘学一盘,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3160107561,2020.07.11.03.25.56,4890593,阿盐是只喵,回复 @猫颜jie-jie :早点休息！,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3160956332,2020.07.11.11.05.15,26532237,喵猫猫猫颜,回复 @Shioko阿盐子 :盐盐子也要早点休息！！！！在线蹲23号生日,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159683834&type=1
3159634102,2020.07.11.00.02.29,182417232,雪落天南,shift飞过头是因为shift飞的过程中按了空格吧...我经常这样死[tv_笑哭],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159642435,2020.07.11.00.04.15,182417232,雪落天南,而且看得出来垂直飞很不熟练，经常飞不起来,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159691588,2020.07.11.00.14.25,182417232,雪落天南,一般对面没有特别准的枪位的话还是建议经常飞起来看看队友和敌方的位置，尤其谨防绕后,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159693741,2020.07.11.00.15.58,26532237,喵猫猫猫颜,熟悉的评论区队友，搬凳子排排坐,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159815316,2020.07.11.00.46.36,182417232,雪落天南,回复 @猫颜jie-jie :啊哈哈哈哈，我老水评论了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159902289,2020.07.11.01.15.59,4890593,阿盐是只喵,那就是超级飞了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159934067,2020.07.11.01.29.53,26532237,喵猫猫猫颜,回复 @凌霄V0V :飞过头太真实了，之前给群友复盘，就抓着一个急停都不会的小崽子,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159947871,2020.07.11.01.34.56,182417232,雪落天南,回复 @猫颜jie-jie :主要是知道怎么停下来，但是一急就开始瞎操作了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3160022963,2020.07.11.02.14.31,26532237,喵猫猫猫颜,回复 @凌霄V0V :确实，打辅助就更不能慌，我经常看着源氏激素刀直接二段跳shift爬墙跟我我就当场面对死亡了（？）,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3172214790,2020.07.13.17.36.19,21513312,哭哭库洛米,回复 @猫颜jie-jie :dbq 想问问怎么急停啊[大哭],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3172510308,2020.07.13.18.37.19,26532237,喵猫猫猫颜,回复 @芝芝莓莓ovo :点开天使选项，找到一键开启守护天使，如果是开启就是按一下shift飞行的过程中再按一下shift，如果关闭就是长按shift，按多远飞多远,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3174173182,2020.07.13.23.58.07,21513312,哭哭库洛米,回复 @猫颜jie-jie :啊啊好的！谢谢大佬[大哭]我玩天使就经常飞过头送死,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3174468567,2020.07.14.01.30.28,26532237,喵猫猫猫颜,回复 @芝芝莓莓ovo :可以去靶场多练练，看看是长按适合还是按两下适合，每个人手感不同玩法不同，那三个选项有开开关，也有开关开，也有开关关，也有关关关，亲爱的可以多玩玩试试哪个更贴合自己的天使玩法,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3175846015,2020.07.14.12.22.48,21513312,哭哭库洛米,回复 @猫颜jie-jie :呜呜呜好的学到了！！！谢谢,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3176472503,2020.07.14.15.01.47,26532237,喵猫猫猫颜,回复 @芝芝莓莓ovo :shift飞行中间按空格会飞的更远，时候逃命可以用上，但是不会急停就很容易被对面集火打死，辅助就畏畏缩缩卡视野牵牵狗就行了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3177396517,2020.07.14.18.49.46,21513312,哭哭库洛米,回复 @猫颜jie-jie :好的！！在靶场试了一下可以急刹了 就是垂直飞一到实战就拉稀[捂脸],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3177450752,2020.07.14.19.00.14,26532237,喵猫猫猫颜,回复 @芝芝莓莓ovo :很正常，垂直飞打多了才行，我天使200小时才把飞给做好,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159634102&type=1
3159561837,2020.07.10.23.47.14,341230629,少时诵诗书所岁数大等,铁拳杀完了,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159960650,2020.07.11.01.38.40,182417232,雪落天南,该关灯了！（西班牙语）,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159561837&type=1
3159193526,2020.07.10.22.41.16,372614179,HUGO豪哥哥,每天一个OW小技巧[喜欢][喜欢],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159906045,2020.07.11.01.16.08,4890593,阿盐是只喵,[热词系列_妙啊],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159193526&type=1
3159111828,2020.07.10.22.25.03,28274998,森林の熊在跳舞,呜呜呜能不能不要复盘了整个搞笑可以不可以[妙啊],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159128155,2020.07.10.22.28.42,4890593,阿盐是只喵,最近没有搞笑素材,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159111828&type=1
3159082219,2020.07.10.22.19.50,83550554,凤凰治疗包在这里,[热词系列_知识增加]up好温柔 学到了,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=968797942&mode=3
3159123449,2020.07.10.22.28.32,4890593,阿盐是只喵,谢谢鸭,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3159082219&type=1
3158984927,2020.07.10.22.03.46,353387648,美特拉03,哟，妹妹还会垂直飞呢？上勾拳！！！,https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3159024437,2020.07.10.22.10.10,4890593,阿盐是只喵,我寻思着天使不是太怕铁拳[doge],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3159619727,2020.07.10.23.59.43,182417232,雪落天南,回复 @Shioko阿盐子 :怕莫伊拉打团追着你吸,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3159705667,2020.07.11.00.17.19,100971635,塔希安娜加洛琳,回复 @凌霄V0V :遇到好几次那种我都躲在多个掩体和队友身后了，她交s也要来人群里吸我的莫伊我真的是无语[无语],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3159787748,2020.07.11.00.40.24,353387648,美特拉03,回复 @Shioko阿盐子 :一拳下去你可能会死[doge],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3159816471,2020.07.11.00.47.34,182417232,雪落天南,回复 @塔希安娜加洛琳 :就是，打个团追着你吸就算了，你开大飞天上了他还要开个大追，我就不明白他图什么,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3160115772,2020.07.11.03.26.47,4890593,阿盐是只喵,回复 @凌霄V0V :还行 双奶互保的话莫伊拉吸不死,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3160115844,2020.07.11.03.27.04,4890593,阿盐是只喵,回复 @美特拉03 :在天上 捶不到,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3160280649,2020.07.11.07.10.49,330911421,想自律的匚小,回复 @Shioko阿盐子 :天使算机动性第一的奶吧。（飞来飞去秒人的英雄[doge]）,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3160721076,2020.07.11.10.03.01,4890593,阿盐是只喵,回复 @暴躁の煤气罐 :机动性第一确实,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3161097428,2020.07.11.11.39.33,363253480,極黑的布伦希尔德,回复 @Shioko阿盐子 :卢西奥？,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3162653186,2020.07.11.17.58.23,182417232,雪落天南,回复 @Shioko阿盐子 :很烦，莫伊拉一直追着你吸，但是你家另一个奶不可能一直追着你奶，虽然没什么伤害，但是搞心态一直有一手的,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3162879353,2020.07.11.18.43.48,4890593,阿盐是只喵,回复 @凌霄V0V :飞远点到莫伊拉吸不到的距离就好了,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158984927&type=1
3158740973,2020.07.10.21.15.53,42256541,猫困困_,up主的讲解真的太温柔了 点名问题的同时说话也不会说的太重[大哭]我好i,https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3158768876,2020.07.10.21.22.38,4890593,阿盐是只喵,谢谢～我觉得没必要太凶hhh大家和和气气的学东西就好啦[拥抱],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158740973&type=1
3253232388,2020.07.29.12.27.12,21590559,Camisoley,激发了我回去玩安娜的心[OK],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158740973&type=1
3158702875,2020.07.10.21.09.50,45367432,_诸梦Aom-,[doge],https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3158666244,2020.07.10.21.01.53,58110260,私心宝藏,呀呼,https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3158554434,2020.07.10.20.41.38,6733766,小殇丶D,[热词系列_知识增加],https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3158638997,2020.07.10.20.58.02,4890593,阿盐是只喵,[热词系列_打卡],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158554434&type=1
3158553431,2020.07.10.20.41.01,2311850,空笔芯,来学习[鼓掌][鼓掌],https://api.bilibili.com/x/v2/reply?pn=2&type=1&oid=968797942&mode=3
3158560351,2020.07.10.20.41.20,4890593,阿盐是只喵,棒棒哒,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=968797942&mode=3&root=3158553431&type=1
